timestamp,cone_type,rel_x_sensor,rel_y_sensor,confidence,label,vehicle_x,vehicle_y,vehicle_yaw,rel_x_vehicle,rel_y_vehicle,global_x,global_y,cluster_id
64.5,left,-6.939,2.513,0.9,real,35.64,11.35,2.254799999999999,6.939,-2.513000000000001,33.202936272633345,18.31603261467772,4
64.5,left,-0.946,3.502,0.83,real,35.64,11.35,2.254799999999999,0.9459999999999995,-3.502,37.75644317641459,14.296114098436806,3
64.6,left,-0.868,3.462,0.88,real,35.448,11.582,2.2674,0.8679999999999995,-3.462,37.54652016329642,14.469054056341577,3
64.6,left,-6.685,2.861,0.85,real,35.448,11.582,2.2674,6.685,-2.861000000000001,33.35325554111906,18.54523140876329,4
64.6,left,-12.741,0.65,0.92,real,35.448,11.582,2.2674,12.741,-0.6500000000000016,27.771733167349094,21.771725634870823,9
64.6,left,-18.778,-1.846,0.99,real,35.448,11.582,2.2674,18.778,1.8459999999999979,21.98379916620434,24.80078571984644,12
64.6,right,-1.954,-3.339,0.84,real,35.448,11.582,2.2674,1.9540000000000004,3.3389999999999995,31.63318274080315,10.938411405528472,7
64.6,right,-6.521,-4.36,0.83,real,35.448,11.582,2.2674,6.521000000000001,4.359999999999999,27.919787708814027,13.786327720380175,8
64.6,right,-11.664,-6.299,0.9,real,35.448,11.582,2.2674,11.664,6.298999999999999,23.132692040466814,16.487047080493575,10
64.6,right,-16.467,-8.551,0.86,real,35.448,11.582,2.2674,16.467,8.550999999999998,18.32366686344853,18.726151778091314,11
64.7,right,-16.371,-8.434,0.76,real,35.252,11.814,2.279899999999999,16.371,8.433999999999997,18.19101253652459,18.74687125014843,11
64.7,right,-11.302,-5.906,0.99,real,35.252,11.814,2.279899999999999,11.302,5.905999999999998,23.410326044149986,16.545891579838177,10
64.7,right,-6.556,-4.033,0.86,real,35.252,11.814,2.279899999999999,6.556000000000001,4.0329999999999995,27.922207367407697,14.163545692936305,8
64.7,right,-1.388,-3.311,0.89,real,35.252,11.814,2.279899999999999,1.3880000000000003,3.311,31.83532893398542,10.711446678541684,7
64.7,right,-21.34,-11.873,0.96,real,35.252,11.814,2.279899999999999,21.34,11.872999999999998,12.34541475710116,20.278755253981593,13
64.7,left,-12.377,0.782,0.79,real,35.252,11.814,2.279899999999999,12.377,-0.7820000000000016,27.7861654355925,21.71667475265639,9
64.7,left,-6.407,3.075,0.99,real,35.252,11.814,2.279899999999999,6.407,-3.075000000000001,33.41381621983991,18.6788637561394,4
64.7,left,-0.064,3.515,0.84,real,35.252,11.814,2.279899999999999,0.06399999999999957,-3.515,37.878020741915066,14.151378031691035,3
64.7,left,-18.545,-1.653,0.86,real,35.252,11.814,2.279899999999999,18.545,1.6529999999999978,21.921815897559306,24.81229318776267,12
64.8,right,-16.113,-8.053,0.8,real,35.052,12.044,2.292199999999999,16.113,8.052999999999999,18.363509336986763,18.82440245048331,11
64.8,right,-10.974,-5.986,0.8,real,35.052,12.044,2.292199999999999,10.974,5.985999999999998,23.309574737355053,16.330761125978178,10
64.8,right,-6.137,-4.31,0.78,real,35.052,12.044,2.292199999999999,6.1370000000000005,4.309999999999999,27.762593609193694,13.805653617960173,8
64.8,right,-21.14,-11.453,0.88,real,35.052,12.044,2.292199999999999,21.14,11.452999999999998,12.49049086171503,20.35357967667942,13
64.8,left,-18.157,-1.363,0.91,real,35.052,12.044,2.292199999999999,18.157,1.3629999999999978,22.03695475880941,24.77753899627917,12
64.8,left,-12.308,1.17,0.88,real,35.052,12.044,2.292199999999999,12.308,-1.1700000000000015,27.801841883951752,22.058537996947223,9
64.8,left,-6.078,2.748,0.9,real,35.052,12.044,2.292199999999999,6.078,-2.748000000000001,33.1012665328711,18.422732392899334,4
64.8,right,-1.047,-3.453,0.97,real,35.052,12.044,2.292199999999999,1.0470000000000004,3.453,31.76773337516212,10.549673818413133,7
64.9,left,-5.489,2.975,0.94,real,34.849,12.273,2.3045000000000004,5.489,-2.975000000000001,33.38295952283744,18.341811359675056,4
64.9,left,-11.705,1.37,0.86,real,34.849,12.273,2.3045000000000004,11.705,-1.3700000000000014,28.028538327043123,21.883682991740304,9
64.9,left,-17.845,-1.438,0.84,real,34.849,12.273,2.3045000000000004,17.845,1.4379999999999977,21.83154121226255,24.56355066746633,12
64.9,right,-1.068,-3.39,0.89,real,34.849,12.273,2.3045000000000004,1.0680000000000005,3.39,31.61608949936056,10.796174453479606,7
64.9,right,-6.007,-4.235,0.79,real,34.849,12.273,2.3045000000000004,6.007000000000001,4.234999999999999,27.681230915355354,13.8985338659076,8
64.9,right,-10.569,-5.546,0.92,real,34.849,12.273,2.3045000000000004,10.569,5.545999999999999,23.652722998385336,16.408850372428223,10
64.9,right,-15.785,-8.466,0.93,real,34.849,12.273,2.3045000000000004,15.785000000000002,8.465999999999998,17.99127698958598,18.32746578189667,11
64.9,right,-20.639,-11.211,0.86,real,34.849,12.273,2.3045000000000004,20.639,11.210999999999999,12.702207608357504,20.094408361764913,13
65.0,right,-10.309,-5.563,0.91,real,34.641,12.5,2.3166000000000007,10.309,5.562999999999999,23.55943903001884,16.297559277824412,10
65.0,right,-21.067,-11.323,0.89,real,34.641,12.5,2.3166000000000007,21.067,11.322999999999999,12.028498628484911,20.291251486329287,13
65.0,right,-15.63,-7.859,0.9,real,34.641,12.5,2.3166000000000007,15.630000000000003,7.858999999999998,18.262298439846838,18.64808231918185,11
65.0,right,-5.445,-4.006,0.74,real,34.641,12.5,2.3166000000000007,5.445000000000001,4.005999999999999,28.00364949362315,13.781264709378583,8
65.0,left,-5.092,3.015,0.99,real,34.641,12.5,2.3166000000000007,5.092,-3.0150000000000006,33.40040698699725,18.28615744480642,4
65.0,left,-17.437,-1.411,0.96,real,34.641,12.5,2.3166000000000007,17.437,1.4109999999999978,21.77246820869295,24.35077126334484,12
65.0,left,-11.308,1.539,0.81,real,34.641,12.5,2.3166000000000007,11.308,-1.5390000000000013,28.09827817668988,21.850517426473335,9
65.0,right,-0.691,-3.63,0.87,real,34.641,12.5,2.3166000000000007,0.6910000000000004,3.63,31.505723053844406,10.544387699234516,7
65.1,left,-4.742,3.004,0.95,real,34.43,12.726,2.3285999999999993,4.742,-3.0040000000000004,33.35263899755308,18.235071906447274,4
65.1,left,-10.945,1.742,0.8,real,34.43,12.726,2.3285999999999993,10.945,-1.7420000000000013,28.172494238782924,21.87319687381523,9
65.1,left,-17.097,-0.877,0.81,real,34.43,12.726,2.3285999999999993,17.097,0.8769999999999979,22.041749833545637,24.541574290458488,12
65.1,right,-0.524,-3.481,0.88,real,34.43,12.726,2.3285999999999993,0.5240000000000005,3.481,31.541425075738175,10.714017915853674,7
65.1,right,-5.192,-4.113,0.9,real,34.43,12.726,2.3285999999999993,5.192000000000001,4.1129999999999995,27.873927337745187,13.670216207886247,8
65.1,right,-10.115,-5.508,0.85,real,34.43,12.726,2.3285999999999993,10.115,5.507999999999999,23.47695797462852,16.287201958671567,10
65.1,right,-15.011,-7.566,0.82,real,34.43,12.726,2.3285999999999993,15.011000000000001,7.565999999999998,18.61697816403781,18.42887799408185,11
65.1,right,-20.306,-10.987,0.92,real,34.43,12.726,2.3285999999999993,20.306,10.986999999999998,12.492743109227376,19.923538822976166,13
65.1,unknown,-10.279,-1.262,0.44,ghost,34.43,12.726,2.3285999999999993,10.279,1.2619999999999987,26.448307095774986,19.324716798184635,-1
65.2,right,-20.364,-10.115,0.95,real,34.215,12.951,2.3403999999999985,20.364,10.114999999999998,12.780240675034541,20.537620702315767,13
65.2,right,-15.115,-7.547,0.99,real,34.215,12.951,2.3403999999999985,15.115000000000002,7.546999999999998,18.277063730566883,18.55480419639091,11
65.2,right,-9.615,-5.502,0.85,real,34.215,12.951,2.3403999999999985,9.615,5.501999999999999,23.572933756067236,16.027792982920154,10
65.2,right,-5.047,-4.044,0.95,real,34.215,12.951,2.3403999999999985,5.047000000000001,4.043999999999999,27.798695487969876,13.761667261520923,8
65.2,left,-17.216,-0.814,0.88,real,34.215,12.951,2.3403999999999985,17.216,0.8139999999999978,21.65063127442231,24.748876526211195,12
65.2,left,-10.551,1.533,0.77,real,34.215,12.951,2.3403999999999985,10.551,-1.5330000000000013,27.97405964111125,21.59532492660899,9
65.2,left,-4.528,2.95,0.94,real,34.215,12.951,2.3403999999999985,4.528,-2.9500000000000006,33.18283843163123,18.255707955842862,4
65.2,right,-0.199,-3.495,0.82,real,34.215,12.951,2.3403999999999985,0.19900000000000043,3.495,31.566463865921868,10.661921070281226,7
65.3,right,-20.169,-10.121,0.87,real,33.996,13.174,2.3521999999999994,20.169,10.120999999999999,12.606287285073396,20.364507073420274,13
65.3,right,-15.102,-7.556,0.84,real,33.996,13.174,2.3521999999999994,15.102000000000002,7.555999999999998,17.995816226865788,18.573783257310673,11
65.3,right,-4.231,-3.852,0.94,real,33.996,13.174,2.3521999999999994,4.231000000000001,3.8519999999999994,28.281571980522976,13.464821956213537,8
65.3,right,-9.838,-4.947,0.96,real,33.996,13.174,2.3521999999999994,9.838,4.946999999999999,23.555324391267824,16.674192256608908,10
65.3,left,-10.418,1.682,0.85,real,33.996,13.174,2.3521999999999994,10.418,-1.6820000000000013,27.85294117717038,21.754598831040585,9
65.3,left,-4.057,3.109,0.98,real,33.996,13.174,2.3521999999999994,4.057,-3.1090000000000004,33.34590865541579,18.24376441698199,4
65.3,left,-16.861,-0.629,0.99,real,33.996,13.174,2.3521999999999994,16.861,0.6289999999999979,21.674648729848833,24.701066620677796,12
65.4,right,-14.472,-7.138,0.94,real,33.773,13.396,2.363799999999999,14.472,7.137999999999998,18.453423205806956,18.465555685345795,11
65.4,left,-3.771,3.18,0.81,real,33.773,13.396,2.363799999999999,3.7709999999999995,-3.1800000000000006,33.31773050365952,18.30777877002842,4
65.4,left,-9.917,1.977,0.93,real,33.773,13.396,2.363799999999999,9.917,-1.9770000000000012,28.094770320607296,21.763384639662732,9
65.4,left,-16.658,-0.166,0.84,real,33.773,13.396,2.363799999999999,16.658,0.16599999999999798,21.788287980580193,24.966790716782256,12
65.4,right,-4.572,-3.983,0.9,real,33.773,13.396,2.363799999999999,4.572000000000001,3.9829999999999997,27.720708886235183,13.766466292992218,8
65.4,right,-9.288,-4.822,0.86,real,33.773,13.396,2.363799999999999,9.288,4.821999999999999,23.77199437414802,16.477966007547288,10
65.4,right,-20.094,-9.982,0.79,real,33.773,13.396,2.363799999999999,20.094,9.981999999999998,12.452290649293595,20.384312584787573,13
65.5,left,-9.542,2.273,0.98,real,33.547,13.616,2.375299999999999,9.542,-2.2730000000000015,28.24837224069184,21.87074632367882,9
65.5,right,-14.323,-7.15,0.8,real,33.547,13.616,2.375299999999999,14.323,7.149999999999999,18.269168464426762,18.397076507507904,11
65.5,right,-19.444,-9.701,0.88,real,33.547,13.616,2.375299999999999,19.444,9.700999999999999,12.81051766200773,20.110369657336623,13
65.5,right,-9.495,-5.212,0.89,real,33.547,13.616,2.375299999999999,9.495,5.211999999999999,23.091620263049325,16.44531149860903,10
65.5,left,-3.463,3.214,0.9,real,33.547,13.616,2.375299999999999,3.4629999999999996,-3.2140000000000004,33.280764196099575,18.333126614446712,4
65.5,left,-15.826,-0.045,0.97,real,33.547,13.616,2.375299999999999,15.826,0.04499999999999806,22.113373844667848,24.558417189090566,12
65.5,right,-4.202,-4.028,0.99,real,33.547,13.616,2.375299999999999,4.202000000000001,4.027999999999999,27.726222741319692,13.627836588621339,8
65.6,left,-3.097,3.289,0.88,real,33.317,13.835,2.386699999999999,3.0969999999999995,-3.2890000000000006,33.314972511256286,18.35262392074522,4
65.6,left,-9.741,2.288,0.85,real,33.317,13.835,2.386699999999999,9.741,-2.288000000000001,27.78995195394649,22.176088951486854,9
65.6,left,-15.93,-0.204,0.91,real,33.317,13.835,2.386699999999999,15.93,0.20399999999999804,21.57467958149353,24.601820662996396,12
65.6,right,-3.811,-3.815,0.95,real,33.317,13.835,2.386699999999999,3.8110000000000004,3.8149999999999995,27.927198805938314,13.667700602238899,8
65.6,right,-8.931,-4.562,0.91,real,33.317,13.835,2.386699999999999,8.931,4.561999999999999,23.686219648273305,16.631904506198776,10
65.6,right,-14.206,-6.752,0.85,real,33.317,13.835,2.386699999999999,14.206,6.751999999999998,18.343588266477376,18.651314053133063,11
65.6,right,-19.771,-9.653,0.85,real,33.317,13.835,2.386699999999999,19.771,9.652999999999999,12.302552148502087,20.35158127369518,13
65.7,right,-19.316,-9.512,0.91,real,33.083,14.052,2.3979999999999992,19.316,9.511999999999999,12.426604861696934,20.12648268499379,13
65.7,right,-13.741,-6.652,0.99,real,33.083,14.052,2.3979999999999992,13.741,6.651999999999998,18.466073916429142,18.457639212126406,11
65.7,right,-8.406,-4.836,0.99,real,33.083,14.052,2.3979999999999992,8.406,4.835999999999999,23.622171228310478,16.182833393949828,10
65.7,left,-2.828,3.499,0.86,real,33.083,14.052,2.3979999999999992,2.8279999999999994,-3.4990000000000006,33.37007637998896,18.541785312467894,4
65.7,left,-15.434,0.108,0.99,real,33.083,14.052,2.3979999999999992,15.434,-0.10800000000000189,21.796047494291074,24.57933219452445,12
65.7,left,-9.279,2.616,0.79,real,33.083,14.052,2.3979999999999992,9.279,-2.6160000000000014,28.02413882303595,22.258778941351224,9
65.7,right,-3.947,-3.517,0.96,real,33.083,14.052,2.3979999999999992,3.9470000000000005,3.5169999999999995,27.79705884980608,14.135211517752284,8
65.8,right,-8.119,-4.88,0.94,real,32.846,14.268,2.4092000000000002,8.119,4.879999999999999,23.54588564877639,16.068120566563437,10
65.8,right,-19.133,-9.296,0.93,real,32.846,14.268,2.4092000000000002,19.133,9.295999999999998,12.4033707109399,20.149004399765595,13
65.8,right,-13.653,-6.714,0.86,real,32.846,14.268,2.4092000000000002,13.653,6.713999999999999,18.204626959502622,18.404713730607522,11
65.8,right,-3.3,-3.593,0.85,real,32.846,14.268,2.4092000000000002,3.3000000000000003,3.5929999999999995,27.98973509404537,13.802876185093178,8
65.8,left,-8.559,2.074,0.97,real,32.846,14.268,2.4092000000000002,8.559,-2.0740000000000007,27.868508658232752,21.533159113373372,9
65.8,left,-15.462,0.105,0.98,real,32.846,14.268,2.4092000000000002,15.462,-0.10500000000000188,21.41902564985594,24.68475219063744,12
65.8,left,-2.205,3.672,0.89,real,32.846,14.268,2.4092000000000002,2.2049999999999996,-3.6720000000000006,33.661698669644736,18.472788303867368,4
65.8,left,-21.5,-2.961,0.88,real,32.846,14.268,2.4092000000000002,21.5,2.960999999999997,14.87922668862323,26.442258818408604,14
65.9,left,-1.829,3.235,0.96,real,32.605,14.482,2.4201999999999995,1.8289999999999995,-3.2350000000000003,33.36812261999045,18.11904686069054,4
65.9,left,-8.206,2.199,0.88,real,32.605,14.482,2.4201999999999995,8.206,-2.1990000000000007,27.8955115416638,21.55269695721703,9
65.9,left,-14.87,0.306,0.92,real,32.605,14.482,2.4201999999999995,14.87,-0.3060000000000018,21.64140657989404,24.532380854405936,12
65.9,left,-21.746,-2.36,0.92,real,32.605,14.482,2.4201999999999995,21.746,2.359999999999997,14.71760044474781,27.071640707770964,14
65.9,right,-3.301,-3.537,0.83,real,32.605,14.482,2.4201999999999995,3.3010000000000006,3.5369999999999995,27.790378405268616,14.006196574679988,8
65.9,right,-8.302,-4.687,0.75,real,32.605,14.482,2.4201999999999995,8.302,4.686999999999999,23.27569829609402,16.445492479613062,10
65.9,right,-13.781,-6.658,0.82,real,32.605,14.482,2.4201999999999995,13.781,6.657999999999999,17.859880459977227,18.58399643471794,11
65.9,right,-18.743,-9.14,0.94,real,32.605,14.482,2.4201999999999995,18.743,9.139999999999999,12.494790790854026,19.997354436877156,13
66.0,right,-12.965,-6.447,0.91,real,32.361,14.695,2.4312,12.965,6.446999999999998,18.327865617274576,18.262376262236653,11
66.0,right,-18.675,-8.831,0.95,real,32.361,14.695,2.4312,18.675,8.830999999999998,12.444399601992767,20.17872269412834,13
66.0,right,-2.824,-3.856,0.95,real,32.361,14.695,2.4312,2.8240000000000003,3.8559999999999994,27.705489973655094,13.613363094840931,8
66.0,right,-7.899,-4.328,0.93,real,32.361,14.695,2.4312,7.899000000000001,4.327999999999999,23.550296604575784,16.565104456403517,10
66.0,left,-14.518,0.443,0.76,real,32.361,14.695,2.4312,14.518,-0.4430000000000018,21.643713192599794,24.49848593551934,12
66.0,left,-21.392,-2.449,0.92,real,32.361,14.695,2.4312,21.392,2.448999999999997,14.546529142441496,26.7887956434363,14
66.0,left,-8.187,2.414,0.97,real,32.361,14.695,2.4312,8.187,-2.414000000000001,27.72863264767038,21.864068120269934,9
66.0,left,-1.695,3.516,0.72,real,32.361,14.695,2.4312,1.6949999999999996,-3.516,33.3689048797126,18.46586313109499,4
66.1,left,-1.354,2.941,0.9,real,32.113,14.906,2.442,1.3539999999999996,-2.941,32.97077622361785,18.02802129239951,4
66.1,left,-7.625,2.347,0.91,real,32.113,14.906,2.442,7.625,-2.347000000000001,27.79032542042382,21.611484209144475,9
66.1,left,-14.218,1.123,0.88,real,32.113,14.906,2.442,14.218,-1.1230000000000018,21.957850125005933,24.920269020572995,12
66.1,left,-20.685,-1.951,0.85,real,32.113,14.906,2.442,20.685,1.9509999999999976,15.030551757633356,26.732478260533217,14
66.1,right,-2.794,-3.651,0.95,real,32.113,14.906,2.442,2.7940000000000005,3.6509999999999994,27.624396814159713,13.911676893527853,8
66.1,right,-7.389,-4.421,0.75,real,32.113,14.906,2.442,7.389000000000001,4.420999999999999,23.612933756270497,16.281294823741515,10
66.1,right,-12.839,-6.003,0.9,real,32.113,14.906,2.442,12.839,6.002999999999998,18.424454578216782,18.580187561322607,11
66.1,right,-18.409,-9.036,0.89,real,32.113,14.906,2.442,18.409,9.035999999999998,12.209855135640264,19.84618233553284,13
66.2,right,-12.848,-5.798,0.89,real,31.861,15.115,2.4526999999999997,12.848,5.797999999999998,18.257292526006356,18.80648357195443,11
66.2,right,-7.116,-4.2,0.89,real,31.861,15.115,2.4526999999999997,7.1160000000000005,4.199999999999999,23.697933314797353,16.396326770552566,10
66.2,right,-2.247,-3.64,0.9,real,31.861,15.115,2.4526999999999997,2.2470000000000003,3.6399999999999997,27.81254220014544,13.733479662546815,8
66.2,right,-18.503,-8.332,0.87,real,31.861,15.115,2.4526999999999997,18.503,8.331999999999999,12.28109285945622,20.445147218199764,13
66.2,left,-13.94,0.93,0.85,real,31.861,15.115,2.4526999999999997,13.94,-0.9300000000000017,21.691196259044908,24.69433149392252,12
66.2,left,-7.182,2.715,0.76,real,31.861,15.115,2.4526999999999997,7.182,-2.7150000000000007,28.042730842935487,21.776318911762885,9
66.2,left,-0.723,3.094,0.85,real,31.861,15.115,2.4526999999999997,0.7229999999999996,-3.094,33.26968230007943,17.96301319825645,4
66.2,left,-20.762,-1.622,0.93,real,31.861,15.115,2.4526999999999997,20.762,1.6219999999999977,14.8026881754042,27.060941808616647,14
66.3,right,-12.464,-5.967,0.87,real,31.606,15.323,2.4633999999999996,12.464,5.966999999999998,18.156568629343695,18.49619725293056,11
66.3,right,-7.384,-3.953,0.79,real,31.606,15.323,2.4633999999999996,7.384000000000001,3.952999999999999,23.37596145807745,16.877390748322107,10
66.3,right,-2.108,-4.061,0.86,real,31.606,15.323,2.4633999999999996,2.1080000000000005,4.061,27.41666655328122,13.483198306283162,8
66.3,right,-18.008,-8.599,0.91,real,31.606,15.323,2.4633999999999996,18.008,8.598999999999998,12.188130384831908,19.92486968615276,13
66.3,left,-13.513,1.137,0.97,real,31.606,15.323,2.4633999999999996,13.513,-1.1370000000000016,21.79665884140411,24.686266739459935,12
66.3,left,-6.994,2.856,0.81,real,31.606,15.323,2.4633999999999996,6.994,-2.8560000000000008,27.951533267917792,21.93493200994266,9
66.3,left,-0.352,3.312,0.84,real,31.606,15.323,2.4633999999999996,0.3519999999999996,-3.312,33.409799420822715,18.122920650561305,4
66.3,left,-20.4,-1.619,0.91,real,31.606,15.323,2.4633999999999996,20.4,1.6189999999999976,14.704619948775592,26.86095967075954,14
66.4,left,0.066,3.496,0.9,real,31.348,15.529,2.4739,-0.06600000000000043,-3.496,33.56446521208487,18.233376816129287,4
66.4,left,-6.718,2.805,0.81,real,31.348,15.529,2.4739,6.718,-2.805000000000001,27.809462407547628,21.891255944773157,9
66.4,left,-13.27,1.254,0.9,real,31.348,15.529,2.4739,13.27,-1.2540000000000016,21.70414698438375,24.73016921989751,12
66.4,left,-19.74,-1.555,0.84,real,31.348,15.529,2.4739,19.74,1.5549999999999975,14.884299117972468,26.53046255127589,14
66.4,right,-1.738,-3.341,0.91,real,31.348,15.529,2.4739,1.7380000000000004,3.341,27.914565008929934,13.981599223828644,8
66.4,right,-6.913,-4.45,0.81,real,31.348,15.529,2.4739,6.913000000000001,4.449999999999999,23.164217849561464,16.31498900384395,10
66.4,right,-12.074,-5.529,0.98,real,31.348,15.529,2.4739,12.074,5.528999999999998,18.44343949752947,18.66326789507176,11
66.4,right,-17.871,-8.141,0.84,real,31.348,15.529,2.4739,17.871,8.140999999999998,12.27404413179263,20.201550645811942,13
66.5,right,-12.19,-5.65,0.89,real,31.086,15.733,2.4843000000000006,12.19,5.649999999999999,17.98378218308239,18.70797702143172,11
66.5,right,-17.491,-7.791,0.81,real,31.086,15.733,2.4843000000000006,17.491,7.790999999999999,12.479150246550482,20.251838816837317,13
66.5,right,-6.618,-4.33,0.84,real,31.086,15.733,2.4843000000000006,6.618000000000001,4.329999999999999,23.201339915141627,16.348596739953376,10
66.5,left,-5.923,3.224,0.79,real,31.086,15.733,2.4843000000000006,5.923,-3.224000000000001,28.36684752844717,21.904087006066934,9
66.5,left,-19.765,-1.232,0.87,real,31.086,15.733,2.4843000000000006,19.765,1.2319999999999975,14.68633027898662,26.833625299580063,14
66.5,left,-12.919,1.336,0.98,real,31.086,15.733,2.4843000000000006,12.919,-1.3360000000000016,21.67494699015807,24.68384008604473,12
66.5,right,-1.34,-3.421,0.85,real,31.086,15.733,2.4843000000000006,1.3400000000000005,3.421,27.935041702473303,13.843475507634881,8
66.6,left,-6.008,3.361,0.87,real,30.821,15.936,2.4945999999999997,6.008,-3.361000000000001,28.053191346731776,22.239302329643845,9
66.6,left,-12.439,1.508,0.88,real,30.821,15.936,2.4945999999999997,12.439,-1.5080000000000016,21.80492607532709,24.637333000456493,12
66.6,left,-19.342,-1.005,0.82,real,30.821,15.936,2.4945999999999997,19.342,1.0049999999999975,14.782210790922427,26.79326621699849,14
66.6,right,-1.066,-3.475,0.79,real,30.821,15.936,2.4945999999999997,1.0660000000000005,3.475,27.875744619874787,13.805870486133887,8
66.6,right,-6.237,-3.964,0.92,real,30.821,15.936,2.4945999999999997,6.237000000000001,3.963999999999999,23.455038579202995,16.53272216929672,10
66.6,right,-11.805,-5.59,0.73,real,30.821,15.936,2.4945999999999997,11.805,5.589999999999998,18.032194414335105,18.591668784330302,11
66.6,right,-17.28,-7.69,0.9,real,30.821,15.936,2.4945999999999997,17.28,7.689999999999999,12.39783271060833,20.216351273796196,13
66.7,left,-14.31,4.016,0.26,ghost,30.552,16.136,2.5047999999999995,14.31,-4.016000000000002,21.43465225089858,27.87390126138209,-1
66.7,right,-16.826,-7.329,0.84,real,30.552,16.136,2.5047999999999995,16.826,7.328999999999998,12.66580918525364,20.24850472808032,13
66.7,right,-11.146,-5.37,0.98,real,30.552,16.136,2.5047999999999995,11.146,5.369999999999998,18.397429321310543,18.446114199935238,11
66.7,right,-5.913,-3.849,0.75,real,30.552,16.136,2.5047999999999995,5.913000000000001,3.8489999999999993,23.5092148482425,16.557363627030245,10
66.7,left,-5.75,2.7,0.75,real,30.552,16.136,2.5047999999999995,5.75,-2.700000000000001,27.53443290335882,21.725882719455615,9
66.7,left,-19.186,-0.728,0.87,real,30.552,16.136,2.5047999999999995,19.186,0.7279999999999976,14.69343770259157,26.959057879324856,14
66.7,left,-12.004,1.863,0.87,real,30.552,16.136,2.5047999999999995,12.004,-1.8630000000000015,22.008476113090328,24.771680899257674,12
66.7,right,-0.614,-3.843,0.76,real,30.552,16.136,2.5047999999999995,0.6140000000000004,3.843,27.773215880601267,13.411297480865587,8
66.8,right,-10.773,-5.19,0.91,real,30.28,16.336,2.5149000000000004,10.773,5.1899999999999995,18.510401347190275,18.450279203837443,11
66.8,right,-16.606,-7.54,0.92,real,30.28,16.336,2.5149000000000004,16.606,7.539999999999998,12.40763463816311,19.967720304898613,13
66.8,right,-5.613,-3.943,0.74,real,30.28,16.336,2.5149000000000004,5.613000000000001,3.942999999999999,23.42118174284824,16.434133151186156,10
66.8,left,-5.249,3.108,0.86,real,30.28,16.336,2.5149000000000004,5.249,-3.1080000000000005,27.851205123087297,21.931768083639867,9
66.8,left,-18.712,-0.94,0.92,real,30.28,16.336,2.5149000000000004,18.712,0.9399999999999976,14.572530617731227,26.54863676065535,14
66.8,left,-11.691,1.854,0.99,real,30.28,16.336,2.5149000000000004,11.691,-1.8540000000000014,21.897935863659026,24.694097738975444,12
66.8,right,-0.501,-3.429,0.89,real,30.28,16.336,2.5149000000000004,0.5010000000000004,3.429,27.863201641750354,13.85242843961326,8
66.9,left,-4.803,2.959,0.81,real,30.004,16.533,2.5249,4.803,-2.9590000000000005,27.79704199850505,21.724707462833152,9
66.9,left,-11.55,1.673,0.81,real,30.004,16.533,2.5249,11.55,-1.6730000000000014,21.549122992833787,24.577655604417888,12
66.9,left,-18.514,-0.618,0.82,real,30.004,16.533,2.5249,18.514,0.6179999999999978,14.542944412549526,26.736228906663147,14
66.9,right,-0.068,-3.441,0.87,real,30.004,16.533,2.5249,0.06800000000000042,3.441,27.958457232032007,13.765174177370652,8
66.9,right,-5.331,-3.661,0.92,real,30.004,16.533,2.5249,5.331000000000001,3.6609999999999996,23.53768968842217,16.629503649579785,10
66.9,right,-10.824,-5.085,0.97,real,30.004,16.533,2.5249,10.824,5.084999999999999,18.232967524562365,18.644633363581978,11
66.9,right,-16.444,-7.507,0.83,real,30.004,16.533,2.5249,16.444,7.506999999999998,12.247455779332391,19.919048189183897,13
66.9,right,-21.923,-9.881,0.82,real,30.004,16.533,2.5249,21.923,9.880999999999997,6.40473155594566,21.15107523817671,15
67.0,right,-16.324,-7.0,0.77,real,29.726,16.728,2.5348000000000006,16.324,6.999999999999998,12.32449180498307,20.28615802610827,13
67.0,right,-21.826,-9.777,0.83,real,29.726,16.728,2.5348000000000006,21.826,9.776999999999996,6.221158010161679,21.14234117765418,15
67.0,left,-15.429,-2.433,0.27,ghost,29.726,16.728,2.5348000000000006,15.429,2.432999999999998,15.6639835538175,23.52750170727921,-1
67.0,right,-10.767,-5.347,0.87,real,29.726,16.728,2.5348000000000006,10.767,5.3469999999999995,17.832062224720186,18.47526706538293,11
67.0,left,-11.3,1.991,0.87,real,29.726,16.728,2.5348000000000006,11.3,-1.9910000000000014,21.578601755049462,24.807231574733883,12
67.0,left,-17.842,-0.305,0.85,real,29.726,16.728,2.5348000000000006,17.842,0.30499999999999783,14.895210864321909,26.65159222323513,14
67.0,left,-4.486,3.119,0.73,real,29.726,16.728,2.5348000000000006,4.486,-3.1190000000000007,27.819400320039133,21.848276814819016,9
67.0,right,-5.119,-4.112,0.84,real,29.726,16.728,2.5348000000000006,5.119000000000001,4.111999999999999,23.176028941748744,16.26910552839362,10
67.1,left,-4.028,3.056,0.88,real,29.444,16.922,2.5445999999999986,4.028,-3.0560000000000005,27.830677739531342,21.71377537911329,9
67.1,left,-11.111,2.059,0.91,real,29.444,16.922,2.5445999999999986,11.111,-2.0590000000000015,21.41235318356282,24.870990591013086,12
67.1,left,-17.477,-0.007,0.92,real,29.444,16.922,2.5445999999999986,17.477,0.0069999999999978595,14.986062360198991,26.741043599232324,14
67.1,right,-4.737,-4.001,0.84,real,29.444,16.922,2.5445999999999986,4.737000000000001,4.0009999999999994,23.27716552749538,16.27599490038492,10
